,dimensions,rock_chance,grass_grow_back,owls_target_slow_mice,rand_catch,in_medias_res,m_number,m_die_of_hunger,m_preg_time,m_max_age,o_number,o_die_of_hunger,o_preg_time,o_max_age,rand_variance_trait,speed,ticks,sim ver,avg_speed_mouse,avg_speed_owl,non_NA_count_mice,non_NA_count_owls,repetitions,non_NA_fraction_mice,non_NA_fraction_owls,harmonic_mean
158,10,0,5,True,True,True,50,3,5,0,10,10,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
161,10,0,5,True,True,True,50,3,5,0,10,10,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
162,10,0,5,True,True,True,50,4,2,0,10,3,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
163,10,0,5,True,True,True,50,4,2,0,10,3,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
164,10,0,5,True,True,True,50,4,2,0,10,3,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
165,10,0,5,True,True,True,50,4,2,0,10,3,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
166,10,0,5,True,True,True,50,4,2,0,10,4,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
167,10,0,5,True,True,True,50,4,2,0,10,4,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
168,10,0,5,True,True,True,50,4,2,0,10,4,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
169,10,0,5,True,True,True,50,4,2,0,10,4,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
173,10,0,5,True,True,True,50,4,2,0,10,5,3,0,3,True,500,1,,,0,0,1,0.0,0.0,
176,10,0,5,True,True,True,50,4,2,0,10,5,3,0,6,True,500,1,,,0,0,1,0.0,0.0,
177,10,0,5,True,True,True,50,4,2,0,10,5,3,0,7,True,500,1,,,0,0,1,0.0,0.0,
178,10,0,5,True,True,True,50,4,2,0,10,5,3,0,8,True,500,1,,,0,0,1,0.0,0.0,
180,10,0,5,True,True,True,50,4,2,0,10,5,3,0,10,True,500,1,,,0,0,1,0.0,0.0,
181,10,0,5,True,True,True,50,4,2,0,10,5,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
182,10,0,5,True,True,True,50,4,2,0,10,5,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
183,10,0,5,True,True,True,50,4,2,0,10,5,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
184,10,0,5,True,True,True,50,4,2,0,10,6,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
185,10,0,5,True,True,True,50,4,2,0,10,6,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
186,10,0,5,True,True,True,50,4,2,0,10,6,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
188,10,0,5,True,True,True,50,4,2,0,10,7,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
189,10,0,5,True,True,True,50,4,2,0,10,7,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
190,10,0,5,True,True,True,50,4,2,0,10,7,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
191,10,0,5,True,True,True,50,4,2,0,10,7,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
192,10,0,5,True,True,True,50,4,2,0,10,8,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
193,10,0,5,True,True,True,50,4,2,0,10,8,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
194,10,0,5,True,True,True,50,4,2,0,10,8,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
195,10,0,5,True,True,True,50,4,2,0,10,8,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
196,10,0,5,True,True,True,50,4,2,0,10,9,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
197,10,0,5,True,True,True,50,4,2,0,10,9,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
198,10,0,5,True,True,True,50,4,2,0,10,9,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
199,10,0,5,True,True,True,50,4,2,0,10,9,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
200,10,0,5,True,True,True,50,4,2,0,10,10,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
201,10,0,5,True,True,True,50,4,2,0,10,10,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
202,10,0,5,True,True,True,50,4,2,0,10,10,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
203,10,0,5,True,True,True,50,4,2,0,10,10,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
204,10,0,5,True,True,True,50,4,3,0,10,3,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
205,10,0,5,True,True,True,50,4,3,0,10,3,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
206,10,0,5,True,True,True,50,4,3,0,10,3,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
208,10,0,5,True,True,True,50,4,3,0,10,4,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
209,10,0,5,True,True,True,50,4,3,0,10,4,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
210,10,0,5,True,True,True,50,4,3,0,10,4,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
211,10,0,5,True,True,True,50,4,3,0,10,4,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
212,10,0,5,True,True,True,50,4,3,0,10,5,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
214,10,0,5,True,True,True,50,4,3,0,10,5,3,0,2,True,500,1,,,0,0,1,0.0,0.0,
215,10,0,5,True,True,True,50,4,3,0,10,5,3,0,3,True,500,1,,,0,0,1,0.0,0.0,
218,10,0,5,True,True,True,50,4,3,0,10,5,3,0,6,True,500,1,,,0,0,1,0.0,0.0,
219,10,0,5,True,True,True,50,4,3,0,10,5,3,0,7,True,500,1,,,0,0,1,0.0,0.0,
220,10,0,5,True,True,True,50,4,3,0,10,5,3,0,8,True,500,1,,,0,0,1,0.0,0.0,
222,10,0,5,True,True,True,50,4,3,0,10,5,3,0,10,True,500,1,,,0,0,1,0.0,0.0,
223,10,0,5,True,True,True,50,4,3,0,10,5,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
224,10,0,5,True,True,True,50,4,3,0,10,5,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
225,10,0,5,True,True,True,50,4,3,0,10,5,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
226,10,0,5,True,True,True,50,4,3,0,10,6,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
227,10,0,5,True,True,True,50,4,3,0,10,6,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
228,10,0,5,True,True,True,50,4,3,0,10,6,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
229,10,0,5,True,True,True,50,4,3,0,10,6,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
230,10,0,5,True,True,True,50,4,3,0,10,7,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
231,10,0,5,True,True,True,50,4,3,0,10,7,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
232,10,0,5,True,True,True,50,4,3,0,10,7,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
233,10,0,5,True,True,True,50,4,3,0,10,7,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
234,10,0,5,True,True,True,50,4,3,0,10,8,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
235,10,0,5,True,True,True,50,4,3,0,10,8,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
236,10,0,5,True,True,True,50,4,3,0,10,8,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
237,10,0,5,True,True,True,50,4,3,0,10,8,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
238,10,0,5,True,True,True,50,4,3,0,10,9,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
239,10,0,5,True,True,True,50,4,3,0,10,9,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
240,10,0,5,True,True,True,50,4,3,0,10,9,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
241,10,0,5,True,True,True,50,4,3,0,10,9,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
242,10,0,5,True,True,True,50,4,3,0,10,10,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
243,10,0,5,True,True,True,50,4,3,0,10,10,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
244,10,0,5,True,True,True,50,4,3,0,10,10,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
249,10,0,5,True,True,True,50,4,4,0,10,3,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
250,10,0,5,True,True,True,50,4,4,0,10,4,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
251,10,0,5,True,True,True,50,4,4,0,10,4,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
252,10,0,5,True,True,True,50,4,4,0,10,4,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
254,10,0,5,True,True,True,50,4,4,0,10,5,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
255,10,0,5,True,True,True,50,4,4,0,10,5,3,0,1,True,500,1,,,0,0,1,0.0,0.0,
257,10,0,5,True,True,True,50,4,4,0,10,5,3,0,3,True,500,1,,,0,0,1,0.0,0.0,
258,10,0,5,True,True,True,50,4,4,0,10,5,3,0,4,True,500,1,,,0,0,1,0.0,0.0,
261,10,0,5,True,True,True,50,4,4,0,10,5,3,0,7,True,500,1,,,0,0,1,0.0,0.0,
262,10,0,5,True,True,True,50,4,4,0,10,5,3,0,8,True,500,1,,,0,0,1,0.0,0.0,
264,10,0,5,True,True,True,50,4,4,0,10,5,3,0,10,True,500,1,,,0,0,1,0.0,0.0,
265,10,0,5,True,True,True,50,4,4,0,10,5,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
266,10,0,5,True,True,True,50,4,4,0,10,5,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
267,10,0,5,True,True,True,50,4,4,0,10,5,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
268,10,0,5,True,True,True,50,4,4,0,10,6,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
269,10,0,5,True,True,True,50,4,4,0,10,6,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
270,10,0,5,True,True,True,50,4,4,0,10,6,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
271,10,0,5,True,True,True,50,4,4,0,10,6,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
272,10,0,5,True,True,True,50,4,4,0,10,7,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
273,10,0,5,True,True,True,50,4,4,0,10,7,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
274,10,0,5,True,True,True,50,4,4,0,10,7,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
275,10,0,5,True,True,True,50,4,4,0,10,7,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
276,10,0,5,True,True,True,50,4,4,0,10,8,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
277,10,0,5,True,True,True,50,4,4,0,10,8,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
278,10,0,5,True,True,True,50,4,4,0,10,8,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
279,10,0,5,True,True,True,50,4,4,0,10,8,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
280,10,0,5,True,True,True,50,4,4,0,10,9,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
281,10,0,5,True,True,True,50,4,4,0,10,9,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
282,10,0,5,True,True,True,50,4,4,0,10,9,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
283,10,0,5,True,True,True,50,4,4,0,10,9,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
284,10,0,5,True,True,True,50,4,4,0,10,10,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
285,10,0,5,True,True,True,50,4,4,0,10,10,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
286,10,0,5,True,True,True,50,4,4,0,10,10,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
287,10,0,5,True,True,True,50,4,4,0,10,10,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
288,10,0,5,True,True,True,50,4,5,0,10,3,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
289,10,0,5,True,True,True,50,4,5,0,10,3,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
290,10,0,5,True,True,True,50,4,5,0,10,3,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
291,10,0,5,True,True,True,50,4,5,0,10,3,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
292,10,0,5,True,True,True,50,4,5,0,10,4,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
294,10,0,5,True,True,True,50,4,5,0,10,4,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
296,10,0,5,True,True,True,50,4,5,0,10,5,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
297,10,0,5,True,True,True,50,4,5,0,10,5,3,0,1,True,500,1,,,0,0,1,0.0,0.0,
299,10,0,5,True,True,True,50,4,5,0,10,5,3,0,3,True,500,1,,,0,0,1,0.0,0.0,
301,10,0,5,True,True,True,50,4,5,0,10,5,3,0,5,True,500,1,,,0,0,1,0.0,0.0,
302,10,0,5,True,True,True,50,4,5,0,10,5,3,0,6,True,500,1,,,0,0,1,0.0,0.0,
303,10,0,5,True,True,True,50,4,5,0,10,5,3,0,7,True,500,1,,,0,0,1,0.0,0.0,
304,10,0,5,True,True,True,50,4,5,0,10,5,3,0,8,True,500,1,,,0,0,1,0.0,0.0,
307,10,0,5,True,True,True,50,4,5,0,10,5,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
308,10,0,5,True,True,True,50,4,5,0,10,5,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
309,10,0,5,True,True,True,50,4,5,0,10,5,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
310,10,0,5,True,True,True,50,4,5,0,10,6,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
311,10,0,5,True,True,True,50,4,5,0,10,6,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
313,10,0,5,True,True,True,50,4,5,0,10,6,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
314,10,0,5,True,True,True,50,4,5,0,10,7,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
315,10,0,5,True,True,True,50,4,5,0,10,7,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
316,10,0,5,True,True,True,50,4,5,0,10,7,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
317,10,0,5,True,True,True,50,4,5,0,10,7,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
319,10,0,5,True,True,True,50,4,5,0,10,8,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
321,10,0,5,True,True,True,50,4,5,0,10,8,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
324,10,0,5,True,True,True,50,4,5,0,10,9,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
325,10,0,5,True,True,True,50,4,5,0,10,9,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
326,10,0,5,True,True,True,50,4,5,0,10,10,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
327,10,0,5,True,True,True,50,4,5,0,10,10,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
328,10,0,5,True,True,True,50,4,5,0,10,10,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
329,10,0,5,True,True,True,50,4,5,0,10,10,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
359,10,0,5,True,True,True,50,5,2,0,10,7,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
406,10,0,5,True,True,True,50,5,3,0,10,10,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
441,10,0,5,True,True,True,50,5,4,0,10,9,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
445,10,0,5,True,True,True,50,5,4,0,10,10,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
479,10,0,5,True,True,True,50,5,5,0,10,9,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
484,10,0,5,True,True,True,50,5,5,0,10,10,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
487,10,0,5,True,True,True,50,6,2,0,10,3,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
489,10,0,5,True,True,True,50,6,2,0,10,3,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
493,10,0,5,True,True,True,50,6,2,0,10,4,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
494,10,0,5,True,True,True,50,6,2,0,10,4,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
510,10,0,5,True,True,True,50,6,2,0,10,6,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
513,10,0,5,True,True,True,50,6,2,0,10,7,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
517,10,0,5,True,True,True,50,6,2,0,10,8,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
518,10,0,5,True,True,True,50,6,2,0,10,8,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
520,10,0,5,True,True,True,50,6,2,0,10,8,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
521,10,0,5,True,True,True,50,6,2,0,10,9,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
522,10,0,5,True,True,True,50,6,2,0,10,9,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
523,10,0,5,True,True,True,50,6,2,0,10,9,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
524,10,0,5,True,True,True,50,6,2,0,10,9,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
525,10,0,5,True,True,True,50,6,2,0,10,10,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
528,10,0,5,True,True,True,50,6,2,0,10,10,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
529,10,0,5,True,True,True,50,6,3,0,10,3,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
530,10,0,5,True,True,True,50,6,3,0,10,3,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
536,10,0,5,True,True,True,50,6,3,0,10,4,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
539,10,0,5,True,True,True,50,6,3,0,10,5,3,0,2,True,500,1,,,0,0,1,0.0,0.0,
545,10,0,5,True,True,True,50,6,3,0,10,5,3,0,8,True,500,1,,,0,0,1,0.0,0.0,
550,10,0,5,True,True,True,50,6,3,0,10,5,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
554,10,0,5,True,True,True,50,6,3,0,10,6,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
558,10,0,5,True,True,True,50,6,3,0,10,7,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
560,10,0,5,True,True,True,50,6,3,0,10,8,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
561,10,0,5,True,True,True,50,6,3,0,10,8,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
562,10,0,5,True,True,True,50,6,3,0,10,8,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
563,10,0,5,True,True,True,50,6,3,0,10,9,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
567,10,0,5,True,True,True,50,6,3,0,10,10,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
568,10,0,5,True,True,True,50,6,3,0,10,10,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
570,10,0,5,True,True,True,50,6,3,0,10,10,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
579,10,0,5,True,True,True,50,6,4,0,10,5,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
596,10,0,5,True,True,True,50,6,4,0,10,6,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
598,10,0,5,True,True,True,50,6,4,0,10,7,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
604,10,0,5,True,True,True,50,6,4,0,10,8,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
605,10,0,5,True,True,True,50,6,4,0,10,9,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
606,10,0,5,True,True,True,50,6,4,0,10,9,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
607,10,0,5,True,True,True,50,6,4,0,10,9,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
609,10,0,5,True,True,True,50,6,4,0,10,10,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
612,10,0,5,True,True,True,50,6,4,0,10,10,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
613,10,0,5,True,True,True,50,6,5,0,10,3,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
617,10,0,5,True,True,True,50,6,5,0,10,4,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
628,10,0,5,True,True,True,50,6,5,0,10,5,3,0,7,True,500,1,,,0,0,1,0.0,0.0,
635,10,0,5,True,True,True,50,6,5,0,10,6,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
637,10,0,5,True,True,True,50,6,5,0,10,6,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
640,10,0,5,True,True,True,50,6,5,0,10,7,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
643,10,0,5,True,True,True,50,6,5,0,10,8,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
644,10,0,5,True,True,True,50,6,5,0,10,8,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
645,10,0,5,True,True,True,50,6,5,0,10,8,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
647,10,0,5,True,True,True,50,6,5,0,10,9,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
648,10,0,5,True,True,True,50,6,5,0,10,9,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
651,10,0,5,True,True,True,50,6,5,0,10,10,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
652,10,0,5,True,True,True,50,6,5,0,10,10,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
685,10,0,5,True,True,True,50,7,2,0,10,8,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
689,10,0,5,True,True,True,50,7,2,0,10,9,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
693,10,0,5,True,True,True,50,7,2,0,10,10,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
731,10,0,5,True,True,True,50,7,3,0,10,9,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
737,10,0,5,True,True,True,50,7,3,0,10,10,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
773,10,0,5,True,True,True,50,7,4,0,10,9,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
780,10,0,5,True,True,True,50,7,4,0,10,10,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
819,10,0,5,True,True,True,50,7,5,0,10,10,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
821,10,0,5,True,True,True,50,7,5,0,10,10,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
860,10,0,5,True,True,True,50,8,2,0,10,10,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
861,10,0,5,True,True,True,50,8,2,0,10,10,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
863,10,0,5,True,True,True,50,8,2,0,10,10,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
902,10,0,5,True,True,True,50,8,3,0,10,10,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
941,10,0,5,True,True,True,50,8,4,0,10,9,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
946,10,0,5,True,True,True,50,8,4,0,10,10,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
979,10,0,5,True,True,True,50,8,5,0,10,8,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
982,10,0,5,True,True,True,50,8,5,0,10,9,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
985,10,0,5,True,True,True,50,8,5,0,10,9,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
986,10,0,5,True,True,True,50,8,5,0,10,10,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
1024,10,0,5,True,True,True,50,9,2,0,10,9,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
1025,10,0,5,True,True,True,50,9,2,0,10,9,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
1029,10,0,5,True,True,True,50,9,2,0,10,10,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
1054,10,0,5,True,True,True,50,9,3,0,10,7,4,0,10,True,1000,1,,,0,0,1,0.0,0.0,
1066,10,0,5,True,True,True,50,9,3,0,10,10,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
1105,10,0,5,True,True,True,50,9,4,0,10,10,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
1184,10,0,5,True,True,True,50,10,2,0,10,9,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
1188,10,0,5,True,True,True,50,10,2,0,10,10,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
1189,10,0,5,True,True,True,50,10,2,0,10,10,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
1191,10,0,5,True,True,True,50,10,2,0,10,10,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
1222,10,0,5,True,True,True,50,10,3,0,10,8,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
1230,10,0,5,True,True,True,50,10,3,0,10,10,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
1231,10,0,5,True,True,True,50,10,3,0,10,10,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
1265,10,0,5,True,True,True,50,10,4,0,10,8,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
1272,10,0,5,True,True,True,50,10,4,0,10,10,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
1273,10,0,5,True,True,True,50,10,4,0,10,10,3,0,10,True,1000,1,,,0,0,1,0.0,0.0,
1275,10,0,5,True,True,True,50,10,4,0,10,10,5,0,10,True,1000,1,,,0,0,1,0.0,0.0,
1314,10,0,5,True,True,True,50,10,5,0,10,10,2,0,10,True,1000,1,,,0,0,1,0.0,0.0,
